"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isProductPageReviewFromOtherCountry","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value"
"United States",,"2009-09-15",,"allStars","https://www.amazon.com/National-Geographic-112-Years-Collectors/dp/B000077CE8/ref=sr_1_81?dib=eyJ2IjoiMSJ9.5L5o4pbEA16okjSuJphbjA.tP4uAC1Z4OqnNHJqBO1LiByYn2rsrpAUvLFyZs5J1vk&dib_tag=se&qid=1748805315&rnid=16225016011&s=videogames&sr=1-81&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","false","7",,,"B000077CE8","B000077CE8","4",,"Just went to National Geographic Store. They are releasing The National Geographic magazine on DVD. Look for it in Oct. 120 years of the magazine. If you loved the CD's the DVD's should be better, less disk swapping.","RU2GJ1K6AW7PY","3 people found this helpful","New Version coming on Oct 16,2009 on DVD","https://www.amazon.com/gp/customer-reviews/RU2GJ1K6AW7PY/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000077CE8","Reviewed in the United States on September 15, 2009",,,"amzn1.account.AEERUO44T4HEV5BYGRUY7GX5BIQQ","https://www.amazon.com/gp/profile/amzn1.account.AEERUO44T4HEV5BYGRUY7GX5BIQQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000077CE8",,,,
"United States",,"2014-10-15",,"allStars","https://www.amazon.com/National-Geographic-112-Years-Collectors/dp/B000077CE8/ref=sr_1_81?dib=eyJ2IjoiMSJ9.5L5o4pbEA16okjSuJphbjA.tP4uAC1Z4OqnNHJqBO1LiByYn2rsrpAUvLFyZs5J1vk&dib_tag=se&qid=1748805315&rnid=16225016011&s=videogames&sr=1-81&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","false","8",,,"B000077CE8","B000077CE8","5",,"This is a great research product and fun to peruse. Searching for topics is easy, aided by the cover thumbnails. However, this version is NOT compatible with Windows 8. It will install, but then you can open any issues or articles. You'll get an error message that says the application has stopped running.","R1L4ZDU6VCELH5",,"This is a great research product and fun to peruse","https://www.amazon.com/gp/customer-reviews/R1L4ZDU6VCELH5/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000077CE8","Reviewed in the United States on October 15, 2014",,,"amzn1.account.AHU4Z55OBAPEQ7FIOBRZSI6XHNMQ","https://www.amazon.com/gp/profile/amzn1.account.AHU4Z55OBAPEQ7FIOBRZSI6XHNMQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000077CE8",,,,
"United States",,"2013-08-08",,"allStars","https://www.amazon.com/Fun-Greetings-Deluxe-1-0-Download/dp/B00AJ2Q7NS/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_10/132-8474279-2690144?pd_rd_w=NOrZH&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=EH2DFYFQ9DX6X2CAEJX1&pd_rd_wg=PisVR&pd_rd_r=d66ce168-b75b-4545-96be-3d143d278435&pd_rd_i=B00AJ2Q7NS&psc=1","false","false","true","1",,,"B00AJ2Q7NS","B00AJ2Q7NS","1",,"I can't use this program with the watermark printing on my cards.  Every time I try enter my serial number to pay to get rid of the watermark it tells me that my serial number isn't correct.  I'm having trouble contacting Ohanaware about this issue.I hope they read this review!!","R20LGHPACDKA35","3 people found this helpful","I'm having difficulty removing the watermark!","https://www.amazon.com/gp/customer-reviews/R20LGHPACDKA35/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00AJ2Q7NS","Reviewed in the United States on August 8, 2013",,,"amzn1.account.AF23B4A33HEJQOK2L3DBSRSQFIPA","https://www.amazon.com/gp/profile/amzn1.account.AF23B4A33HEJQOK2L3DBSRSQFIPA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B00AJ2Q7NS",,,,
"United States",,"2013-05-11",,"allStars","https://www.amazon.com/Fun-Greetings-Deluxe-1-0-Download/dp/B00AJ2Q7NS/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_10/132-8474279-2690144?pd_rd_w=NOrZH&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=EH2DFYFQ9DX6X2CAEJX1&pd_rd_wg=PisVR&pd_rd_r=d66ce168-b75b-4545-96be-3d143d278435&pd_rd_i=B00AJ2Q7NS&psc=1","false","false","true","2",,,"B00AJ2Q7NS","B00AJ2Q7NS","2",,"I wanted to be able to make cards from home on my MacBook Pro computer.  I needed something right away, so thats why I downloaded this program right away. The only photo that came up for the Birthday card was a couple of dogs!  This is so irritating!! Now I have to order another program and pay more $, for something that I should have gotten the first time!","RZKZA0G1MUM1S","5 people found this helpful","What a Joke!","https://www.amazon.com/gp/customer-reviews/RZKZA0G1MUM1S/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00AJ2Q7NS","Reviewed in the United States on May 11, 2013",,,"amzn1.account.AEBOLEIEX2GIPSVNZN2PPVTJRFBQ","https://www.amazon.com/gp/profile/amzn1.account.AEBOLEIEX2GIPSVNZN2PPVTJRFBQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B00AJ2Q7NS",,,,
"United States",,"2013-06-18",,"allStars","https://www.amazon.com/Fun-Greetings-Deluxe-1-0-Download/dp/B00AJ2Q7NS/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_10/132-8474279-2690144?pd_rd_w=NOrZH&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=EH2DFYFQ9DX6X2CAEJX1&pd_rd_wg=PisVR&pd_rd_r=d66ce168-b75b-4545-96be-3d143d278435&pd_rd_i=B00AJ2Q7NS&psc=1","false","false","true","3",,,"B00AJ2Q7NS","B00AJ2Q7NS","3",,"I would like it better if there were more creative options, but this one is a good value for the cost.","R1I9WT5W79IGQO","One person found this helpful","It's a good program for a really decent price.","https://www.amazon.com/gp/customer-reviews/R1I9WT5W79IGQO/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00AJ2Q7NS","Reviewed in the United States on June 18, 2013",,,"amzn1.account.AFRQOVSTHZJJRW2MXMZWXZ4VLYTQ","https://www.amazon.com/gp/profile/amzn1.account.AFRQOVSTHZJJRW2MXMZWXZ4VLYTQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B00AJ2Q7NS",,,,
"United States",,"2014-05-15",,"allStars","https://www.amazon.com/Fun-Greetings-Deluxe-1-0-Download/dp/B00AJ2Q7NS/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_10/132-8474279-2690144?pd_rd_w=NOrZH&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=EH2DFYFQ9DX6X2CAEJX1&pd_rd_wg=PisVR&pd_rd_r=d66ce168-b75b-4545-96be-3d143d278435&pd_rd_i=B00AJ2Q7NS&psc=1","false","false","true","4",,,"B00AJ2Q7NS","B00AJ2Q7NS","4",,"Good selection of cards, etc. I don't like having to come up with a specific number  of words. What else is there to say?","R2KCEGIT9MUUA0","One person found this helpful","Software","https://www.amazon.com/gp/customer-reviews/R2KCEGIT9MUUA0/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00AJ2Q7NS","Reviewed in the United States on May 15, 2014",,,"amzn1.account.AGPT4RYDYRBOLW563GSX4UQ66BLQ","https://www.amazon.com/gp/profile/amzn1.account.AGPT4RYDYRBOLW563GSX4UQ66BLQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B00AJ2Q7NS",,,,
"United States",,"2019-03-06",,"allStars","https://www.amazon.com/Fun-Greetings-Deluxe-1-0-Download/dp/B00AJ2Q7NS/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_10/132-8474279-2690144?pd_rd_w=NOrZH&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=EH2DFYFQ9DX6X2CAEJX1&pd_rd_wg=PisVR&pd_rd_r=d66ce168-b75b-4545-96be-3d143d278435&pd_rd_i=B00AJ2Q7NS&psc=1","false","false","true","5",,,"B00AJ2Q7NS","B00AJ2Q7NS","1",,"i downloaded this to my Mac which was supposed to be compatible, but when i try to  open it  It just says Fun Greetings Deluxe quit unexpectedly.  It cost me 12.99 to get a desktop icon with that message.","RZQAHDEZR1PY3","2 people found this helpful","Did not work.","https://www.amazon.com/gp/customer-reviews/RZQAHDEZR1PY3/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00AJ2Q7NS","Reviewed in the United States on March 6, 2019",,,"amzn1.account.AFPUJGRQCK4DL2JIJQEFVGEWICXA","https://www.amazon.com/gp/profile/amzn1.account.AFPUJGRQCK4DL2JIJQEFVGEWICXA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B00AJ2Q7NS",,,,
"United States",,"2015-01-05",,"allStars","https://www.amazon.com/Fun-Greetings-Deluxe-1-0-Download/dp/B00AJ2Q7NS/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_10/132-8474279-2690144?pd_rd_w=NOrZH&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=EH2DFYFQ9DX6X2CAEJX1&pd_rd_wg=PisVR&pd_rd_r=d66ce168-b75b-4545-96be-3d143d278435&pd_rd_i=B00AJ2Q7NS&psc=1","false","false","true","6",,,"B00AJ2Q7NS","B00AJ2Q7NS","1",,"Download does not work - no help offered!","R1RA3GA5WEIU7X","One person found this helpful","Don't waste your money!","https://www.amazon.com/gp/customer-reviews/R1RA3GA5WEIU7X/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00AJ2Q7NS","Reviewed in the United States on January 5, 2015",,,"amzn1.account.AFKQXF4QLC6OVQYG2AE6SIUU2GWQ","https://www.amazon.com/gp/profile/amzn1.account.AFKQXF4QLC6OVQYG2AE6SIUU2GWQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B00AJ2Q7NS",,,,
"United States",,"2024-04-02",,"allStars","https://www.amazon.com/MyLabel-Designer-Deluxe-9-Download/dp/B07577GTD8/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_31/132-8474279-2690144?pd_rd_w=NOrZH&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=EH2DFYFQ9DX6X2CAEJX1&pd_rd_wg=PisVR&pd_rd_r=d66ce168-b75b-4545-96be-3d143d278435&pd_rd_i=B07577GTD8&psc=1","false","false","true","1",,,"B07577GTD8","B07577GTD8","1",,"Included labels are MUCH to ""frilly"", manual designing is a BEAR, does not include 4"" x 4"" in available label size.  Bought it it create customer labels for tax return folders...totally useless so far!","RWBYN2O2CDUNM","2 people found this helpful","NOT WORTH THE MONEY!","https://www.amazon.com/gp/customer-reviews/RWBYN2O2CDUNM/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07577GTD8","Reviewed in the United States on April 2, 2024",,,"amzn1.account.AFLYJ2RK7LGL7L7IMOZ4BEYDCK4A","https://www.amazon.com/gp/profile/amzn1.account.AFLYJ2RK7LGL7L7IMOZ4BEYDCK4A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07577GTD8",,,,
"United States",,"2017-10-20",,"allStars","https://www.amazon.com/MyLabel-Designer-Deluxe-9-Download/dp/B07577GTD8/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_31/132-8474279-2690144?pd_rd_w=NOrZH&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=EH2DFYFQ9DX6X2CAEJX1&pd_rd_wg=PisVR&pd_rd_r=d66ce168-b75b-4545-96be-3d143d278435&pd_rd_i=B07577GTD8&psc=1","false","false","true","2",,,"B07577GTD8","B07577GTD8","5",,"I love this software, I use it at work and it is easy to use, user friendly, there are a lot of label designs or it's just as easy to design one.","R16S31WR0UTV5I","3 people found this helpful","I love this software","https://www.amazon.com/gp/customer-reviews/R16S31WR0UTV5I/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07577GTD8","Reviewed in the United States on October 20, 2017",,,"amzn1.account.AHN64EJ3BU5LVDD6ESCCNTYC4M6Q","https://www.amazon.com/gp/profile/amzn1.account.AHN64EJ3BU5LVDD6ESCCNTYC4M6Q/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07577GTD8",,,,
"United States",,"2022-03-03",,"allStars","https://www.amazon.com/MyLabel-Designer-Deluxe-9-Download/dp/B07577GTD8/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_31/132-8474279-2690144?pd_rd_w=NOrZH&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=EH2DFYFQ9DX6X2CAEJX1&pd_rd_wg=PisVR&pd_rd_r=d66ce168-b75b-4545-96be-3d143d278435&pd_rd_i=B07577GTD8&psc=1","false","false","true","3",,,"B07577GTD8","B07577GTD8","1",,"I tried several times to get this product to download and with no success, and cant get my money back","R188DWIP2F3YU9",,"Wont download, cant get a refund. what a waste of money","https://www.amazon.com/gp/customer-reviews/R188DWIP2F3YU9/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07577GTD8","Reviewed in the United States on March 3, 2022",,,"amzn1.account.AGU7OCX6LUOH2TETNO3YKBA5VHWA","https://www.amazon.com/gp/profile/amzn1.account.AGU7OCX6LUOH2TETNO3YKBA5VHWA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07577GTD8",,,,
"United States",,"2020-02-12",,"allStars","https://www.amazon.com/MyLabel-Designer-Deluxe-9-Download/dp/B07577GTD8/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_31/132-8474279-2690144?pd_rd_w=NOrZH&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=EH2DFYFQ9DX6X2CAEJX1&pd_rd_wg=PisVR&pd_rd_r=d66ce168-b75b-4545-96be-3d143d278435&pd_rd_i=B07577GTD8&psc=1","false","false","true","4",,,"B07577GTD8","B07577GTD8","5",,"Been using this for many years. Had to update because of a hard drive crash. Newer version doesn't constantly ask to register the product.","R23LWR3L87AABH","One person found this helpful","Good software","https://www.amazon.com/gp/customer-reviews/R23LWR3L87AABH/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07577GTD8","Reviewed in the United States on February 12, 2020",,,"amzn1.account.AGNGXOV66RZL2JGYROZI3PUWSSCA","https://www.amazon.com/gp/profile/amzn1.account.AGNGXOV66RZL2JGYROZI3PUWSSCA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07577GTD8",,,,
"United States",,"2021-01-04",,"allStars","https://www.amazon.com/MyLabel-Designer-Deluxe-9-Download/dp/B07577GTD8/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_31/132-8474279-2690144?pd_rd_w=NOrZH&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=EH2DFYFQ9DX6X2CAEJX1&pd_rd_wg=PisVR&pd_rd_r=d66ce168-b75b-4545-96be-3d143d278435&pd_rd_i=B07577GTD8&psc=1","false","false","true","5",,,"B07577GTD8","B07577GTD8","4",,"Good and easy to use.  Just wish could have more clip options although can bring jpegs and clips from outside program.","R2AQPAFN4GEBMI","4 people found this helpful","Ease of use to make labels","https://www.amazon.com/gp/customer-reviews/R2AQPAFN4GEBMI/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07577GTD8","Reviewed in the United States on January 4, 2021",,,"amzn1.account.AE4CV3FPI2PYOQ7ZAVEDHRXU4TGQ","https://www.amazon.com/gp/profile/amzn1.account.AE4CV3FPI2PYOQ7ZAVEDHRXU4TGQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07577GTD8",,,,
"United States",,"2018-04-14",,"allStars","https://www.amazon.com/MyLabel-Designer-Deluxe-9-Download/dp/B07577GTD8/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_31/132-8474279-2690144?pd_rd_w=NOrZH&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=EH2DFYFQ9DX6X2CAEJX1&pd_rd_wg=PisVR&pd_rd_r=d66ce168-b75b-4545-96be-3d143d278435&pd_rd_i=B07577GTD8&psc=1","false","false","true","6",,,"B07577GTD8","B07577GTD8","3",,"was not very user friendly. I was trying to make a label for a 45 rpm record for a 50th class Reunion centerpiece, Was not compatible to the labels I had purchased and could not manually put in the dimensions. The Help feature was not very helpful","R2H5Q3ICJD5SO4","10 people found this helpful","was not very user friendly. I was trying to ...","https://www.amazon.com/gp/customer-reviews/R2H5Q3ICJD5SO4/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07577GTD8","Reviewed in the United States on April 14, 2018",,,"amzn1.account.AGNA3FAPI62JY2Z5SWHXUV4I6RGQ","https://www.amazon.com/gp/profile/amzn1.account.AGNA3FAPI62JY2Z5SWHXUV4I6RGQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07577GTD8",,,,
"United States",,"2024-03-29",,"allStars","https://www.amazon.com/MyLabel-Designer-Deluxe-9-Download/dp/B07577GTD8/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_31/132-8474279-2690144?pd_rd_w=NOrZH&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=EH2DFYFQ9DX6X2CAEJX1&pd_rd_wg=PisVR&pd_rd_r=d66ce168-b75b-4545-96be-3d143d278435&pd_rd_i=B07577GTD8&psc=1","false","false","true","7",,,"B07577GTD8","B07577GTD8","1",,"this is absolutely useless. does not recognize anything in my documents, photos nothing. used this program in the past, worked flawlessly not now. do not buy. p.s. amazon needs to allow us to give 0 stars i am giving it one star because they wont except a 0","RE2734KV4M8C4","2 people found this helpful","useless.","https://www.amazon.com/gp/customer-reviews/RE2734KV4M8C4/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07577GTD8","Reviewed in the United States on March 29, 2024",,,"amzn1.account.AHLTMYDGIZESBHRI27DKC76K64OQ","https://www.amazon.com/gp/profile/amzn1.account.AHLTMYDGIZESBHRI27DKC76K64OQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07577GTD8",,,,
"United States",,"2021-03-31",,"allStars","https://www.amazon.com/MyLabel-Designer-Deluxe-9-Download/dp/B07577GTD8/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_31/132-8474279-2690144?pd_rd_w=NOrZH&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=EH2DFYFQ9DX6X2CAEJX1&pd_rd_wg=PisVR&pd_rd_r=d66ce168-b75b-4545-96be-3d143d278435&pd_rd_i=B07577GTD8&psc=1","false","false","true","8",,,"B07577GTD8","B07577GTD8","2",,"This doesn't begin to compare with the old label program I had - it's so much more difficult. I am not a tech savy person (78+) & I've been trying since downloading it to just print out some simple labels - it's impossible! I consider it to be a waste of money","R16RQAHNGK7HV1","5 people found this helpful","Not What I Needed","https://www.amazon.com/gp/customer-reviews/R16RQAHNGK7HV1/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07577GTD8","Reviewed in the United States on March 31, 2021",,,"amzn1.account.AGIP7NFCV36AJFRZ4IWCFCW7DTUA","https://www.amazon.com/gp/profile/amzn1.account.AGIP7NFCV36AJFRZ4IWCFCW7DTUA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07577GTD8",,,,
"United States",,"2025-02-27",,"allStars","https://www.amazon.com/Print-Artist-Gold-25-Download/dp/B0857PDDBV/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_5/132-8474279-2690144?pd_rd_w=nXnAp&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=E71P0P69FXGGSEE6JA4D&pd_rd_wg=tWL4x&pd_rd_r=f310f8e3-8561-4a99-bb98-cea39b07e1ac&pd_rd_i=B0857PDDBV&psc=1","false","false","true","1",,,"B0857PDDBV","B0857PDDBV","5",,"I bought this software to do the invitations to my wedding. Actually, it turned out to be a flyer. This software was great to use. It had many templates to choose from.  Decent price.","R1IGR1EO306FW8",,"Great!","https://www.amazon.com/gp/customer-reviews/R1IGR1EO306FW8/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0857PDDBV","Reviewed in the United States on February 27, 2025",,,"amzn1.account.AFROLJE2G2KOMJA65JT3SYWY66IQ","https://www.amazon.com/gp/profile/amzn1.account.AFROLJE2G2KOMJA65JT3SYWY66IQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0857PDDBV",,,,
"United States",,"2025-05-10",,"allStars","https://www.amazon.com/Print-Artist-Gold-25-Download/dp/B0857PDDBV/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_5/132-8474279-2690144?pd_rd_w=nXnAp&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=E71P0P69FXGGSEE6JA4D&pd_rd_wg=tWL4x&pd_rd_r=f310f8e3-8561-4a99-bb98-cea39b07e1ac&pd_rd_i=B0857PDDBV&psc=1","false","false","true","2",,,"B0857PDDBV","B0857PDDBV","1",,"I’ve had nothing but problems with this program. It started up fine then as I was using it it became unresponsive. Nothing I tried got it to work. I tried shutting it down & restarting it, but that caused it not start up at all. I uninstalled it reinstall it, still nothing! A total waste of money!","RBSZJNYGNXW9L",,"Beware","https://www.amazon.com/gp/customer-reviews/RBSZJNYGNXW9L/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0857PDDBV","Reviewed in the United States on May 10, 2025",,,"amzn1.account.AEIOZMJ4XYZMYWA4W2LVSTI22ZYA","https://www.amazon.com/gp/profile/amzn1.account.AEIOZMJ4XYZMYWA4W2LVSTI22ZYA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0857PDDBV",,,,
"United States",,"2025-01-07",,"allStars","https://www.amazon.com/Print-Artist-Gold-25-Download/dp/B0857PDDBV/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_5/132-8474279-2690144?pd_rd_w=nXnAp&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=E71P0P69FXGGSEE6JA4D&pd_rd_wg=tWL4x&pd_rd_r=f310f8e3-8561-4a99-bb98-cea39b07e1ac&pd_rd_i=B0857PDDBV&psc=1","false","false","true","3",,,"B0857PDDBV","B0857PDDBV","5",,"I love Print Artist; it is a very user-friendly product.  It is the only program that I have used for years now and get professional result in whatever I do, flyers, signs, banners, cards....etc.","RCT1F5QOQSA9R",,"Easy to use","https://www.amazon.com/gp/customer-reviews/RCT1F5QOQSA9R/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0857PDDBV","Reviewed in the United States on January 7, 2025",,,"amzn1.account.AGUQ6UGRYGOIPPI2YBPDRUFGGPOA","https://www.amazon.com/gp/profile/amzn1.account.AGUQ6UGRYGOIPPI2YBPDRUFGGPOA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0857PDDBV",,,,
"United States",,"2025-05-14",,"allStars","https://www.amazon.com/Print-Artist-Gold-25-Download/dp/B0857PDDBV/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_5/132-8474279-2690144?pd_rd_w=nXnAp&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=E71P0P69FXGGSEE6JA4D&pd_rd_wg=tWL4x&pd_rd_r=f310f8e3-8561-4a99-bb98-cea39b07e1ac&pd_rd_i=B0857PDDBV&psc=1","false","false","true","4",,,"B0857PDDBV","B0857PDDBV","2",,"dated art program","R3071XAR7WW850",,"Not impressed","https://www.amazon.com/gp/customer-reviews/R3071XAR7WW850/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0857PDDBV","Reviewed in the United States on May 14, 2025",,,"amzn1.account.AG4PZEGSDKXEHJAKXYLHZHYP3R5A","https://www.amazon.com/gp/profile/amzn1.account.AG4PZEGSDKXEHJAKXYLHZHYP3R5A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0857PDDBV",,,,
"United States",,"2025-02-21",,"allStars","https://www.amazon.com/Print-Artist-Gold-25-Download/dp/B0857PDDBV/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_5/132-8474279-2690144?pd_rd_w=nXnAp&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=E71P0P69FXGGSEE6JA4D&pd_rd_wg=tWL4x&pd_rd_r=f310f8e3-8561-4a99-bb98-cea39b07e1ac&pd_rd_i=B0857PDDBV&psc=1","false","false","true","5",,,"B0857PDDBV","B0857PDDBV","4",,"It's a nice program, but the more updated versions like this seem to be more suitable for scrapbooking than desktop publishing.","RJEGUPOVD4IQ7",,"Not as good as previous versions","https://www.amazon.com/gp/customer-reviews/RJEGUPOVD4IQ7/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0857PDDBV","Reviewed in the United States on February 21, 2025",,,"amzn1.account.AFENCFHUL44VK3TUXQ3SABXS73JA","https://www.amazon.com/gp/profile/amzn1.account.AFENCFHUL44VK3TUXQ3SABXS73JA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0857PDDBV",,,,
